-100.0	90515.0
-99.9	90334.59000000003
-99.80000000000001	90154.36000000002
-99.70000000000002	89974.31000000001
-99.60000000000002	89794.44000000005
-99.50000000000003	89614.75000000007
-99.40000000000003	89435.24000000006
-99.30000000000004	89255.91000000005
-99.20000000000005	89076.76000000008
-99.10000000000005	88897.79000000011
-99.00000000000006	88719.0000000001
-98.90000000000006	88540.3900000001
-98.80000000000007	88361.96000000012
-98.70000000000007	88183.71000000015
-98.60000000000008	88005.64000000014
-98.50000000000009	87827.75000000013
-98.40000000000009	87650.04000000017
-98.3000000000001	87472.51000000018
-98.2000000000001	87295.16000000018
-98.10000000000011	87117.99000000018
-98.00000000000011	86941.0000000002
-97.90000000000012	86764.19000000022
-97.80000000000013	86587.56000000022
-97.70000000000013	86411.11000000022
-97.60000000000014	86234.84000000024
-97.50000000000014	86058.75000000026
-97.40000000000015	85882.84000000026
-97.30000000000015	85707.11000000025
-97.20000000000016	85531.56000000027
-97.10000000000016	85356.19000000031
-97.00000000000017	85181.00000000029
-96.90000000000018	85005.9900000003
-96.80000000000018	84831.16000000032
-96.70000000000019	84656.51000000034
-96.6000000000002	84482.04000000034
-96.5000000000002	84307.75000000033
-96.4000000000002	84133.64000000035
-96.30000000000021	83959.71000000038
-96.20000000000022	83785.96000000037
-96.10000000000022	83612.39000000036
-96.00000000000023	83439.0000000004
-95.90000000000023	83265.79000000042
-95.80000000000024	83092.76000000042
-95.70000000000024	82919.91000000041
-95.60000000000025	82747.24000000043
-95.50000000000026	82574.75000000045
-95.40000000000026	82402.44000000045
-95.30000000000027	82230.31000000045
-95.20000000000027	82058.36000000047
-95.10000000000028	81886.59000000049
-95.00000000000028	81715.00000000048
-94.90000000000029	81543.59000000048
-94.8000000000003	81372.36000000051
-94.7000000000003	81201.31000000054
-94.6000000000003	81030.44000000053
-94.50000000000031	80859.75000000051
-94.40000000000032	80689.24000000054
-94.30000000000032	80518.91000000057
-94.20000000000033	80348.76000000056
-94.10000000000034	80178.79000000055
-94.00000000000034	80009.00000000058
-93.90000000000035	79839.3900000006
-93.80000000000035	79669.96000000059
-93.70000000000036	79500.71000000059
-93.60000000000036	79331.64000000061
-93.50000000000037	79162.75000000064
-93.40000000000038	78994.04000000063
-93.30000000000038	78825.51000000062
-93.20000000000039	78657.16000000064
-93.10000000000039	78488.99000000067
-93.0000000000004	78321.00000000067
-92.9000000000004	78153.19000000066
-92.80000000000041	77985.56000000068
-92.70000000000041	77818.11000000071
-92.60000000000042	77650.8400000007
-92.50000000000043	77483.7500000007
-92.40000000000043	77316.84000000072
-92.30000000000044	77150.11000000074
-92.20000000000044	76983.56000000074
-92.10000000000045	76817.19000000073
-92.00000000000045	76651.00000000076
-91.90000000000046	76484.99000000078
-91.80000000000047	76319.16000000077
-91.70000000000047	76153.51000000077
-91.60000000000048	75988.0400000008
-91.50000000000048	75822.75000000081
-91.40000000000049	75657.6400000008
-91.3000000000005	75492.71000000079
-91.2000000000005	75327.96000000082
-91.1000000000005	75163.39000000084
-91.00000000000051	74999.00000000084
-90.90000000000052	74834.79000000084
-90.80000000000052	74670.76000000085
-90.70000000000053	74506.91000000088
-90.60000000000053	74343.24000000088
-90.50000000000054	74179.75000000086
-90.40000000000055	74016.44000000089
-90.30000000000055	73853.31000000091
-90.20000000000056	73690.3600000009
-90.10000000000056	73527.5900000009
-90.00000000000057	73365.00000000092
-89.90000000000057	73202.59000000094
-89.80000000000058	73040.36000000093
-89.70000000000059	72878.31000000093
-89.60000000000059	72716.44000000095
-89.5000000000006	72554.75000000097
-89.4000000000006	72393.24000000097
-89.30000000000061	72231.91000000096
-89.20000000000061	72070.76000000098
-89.10000000000062	71909.79000000101
-89.00000000000063	71749.000000001
-88.90000000000063	71588.39000000099
-88.80000000000064	71427.96000000101
-88.70000000000064	71267.71000000104
-88.60000000000065	71107.64000000103
-88.50000000000065	70947.75000000103
-88.40000000000066	70788.04000000106
-88.30000000000067	70628.51000000107
-88.20000000000067	70469.16000000107
-88.10000000000068	70309.99000000105
-88.00000000000068	70151.00000000108
-87.90000000000069	69992.19000000111
-87.8000000000007	69833.56000000109
-87.7000000000007	69675.11000000109
-87.6000000000007	69516.84000000112
-87.50000000000071	69358.75000000114
-87.40000000000072	69200.84000000113
-87.30000000000072	69043.11000000112
-87.20000000000073	68885.56000000115
-87.10000000000073	68728.19000000117
-87.00000000000074	68571.00000000116
-86.90000000000074	68413.99000000115
-86.80000000000075	68257.16000000117
-86.70000000000076	68100.51000000119
-86.60000000000076	67944.04000000119
-86.50000000000077	67787.75000000118
-86.40000000000077	67631.6400000012
-86.30000000000078	67475.71000000123
-86.20000000000078	67319.96000000121
-86.10000000000079	67164.3900000012
-86.0000000000008	67009.00000000124
-85.9000000000008	66853.79000000126
-85.80000000000081	66698.76000000125
-85.70000000000081	66543.91000000124
-85.60000000000082	66389.24000000126
-85.50000000000082	66234.75000000128
-85.40000000000083	66080.44000000128
-85.30000000000084	65926.3100000013
-85.20000000000084	65772.3600000013
-85.10000000000085	65618.5900000013
-85.00000000000085	65465.00000000131
-84.90000000000086	65311.59000000132
-84.80000000000086	65158.360000001325
-84.70000000000087	65005.31000000134
-84.60000000000088	64852.44000000134
-84.50000000000088	64699.750000001346
-84.40000000000089	64547.24000000135
-84.30000000000089	64394.910000001364
-84.2000000000009	64242.76000000137
-84.1000000000009	64090.790000001376
-84.00000000000091	63939.00000000138
-83.90000000000092	63787.39000000139
-83.80000000000092	63635.960000001396
-83.70000000000093	63484.7100000014
-83.60000000000093	63333.64000000141
-83.50000000000094	63182.75000000142
-83.40000000000094	63032.04000000143
-83.30000000000095	62881.51000000143
-83.20000000000095	62731.16000000144
-83.10000000000096	62580.990000001446
-83.00000000000097	62431.00000000145
-82.90000000000097	62281.19000000146
-82.80000000000098	62131.56000000147
-82.70000000000098	61982.11000000147
-82.60000000000099	61832.84000000148
-82.500000000001	61683.750000001484
-82.400000000001	61534.84000000149
-82.300000000001	61386.1100000015
-82.20000000000101	61237.560000001504
-82.10000000000102	61089.19000000151
-82.00000000000102	60941.00000000152
-81.90000000000103	60792.990000001526
-81.80000000000103	60645.16000000153
-81.70000000000104	60497.51000000154
-81.60000000000105	60350.04000000154
-81.50000000000105	60202.75000000155
-81.40000000000106	60055.64000000156
-81.30000000000106	59908.71000000156
-81.20000000000107	59761.96000000157
-81.10000000000107	59615.39000000158
-81.00000000000108	59469.00000000158
-80.90000000000109	59322.79000000159
-80.80000000000109	59176.760000001595
-80.7000000000011	59030.910000001604
-80.6000000000011	58885.240000001606
-80.50000000000111	58739.750000001615
-80.40000000000111	58594.44000000162
-80.30000000000112	58449.31000000163
-80.20000000000113	58304.36000000163
-80.10000000000113	58159.59000000164
-80.00000000000114	58015.000000001644
-79.90000000000114	57870.59000000165
-79.80000000000115	57726.36000000166
-79.70000000000115	57582.310000001664
-79.60000000000116	57438.44000000167
-79.50000000000117	57294.75000000167
-79.40000000000117	57151.24000000168
-79.30000000000118	57007.910000001684
-79.20000000000118	56864.76000000169
-79.10000000000119	56721.790000001696
-79.0000000000012	56579.0000000017
-78.9000000000012	56436.39000000171
-78.8000000000012	56293.960000001716
-78.70000000000121	56151.71000000172
-78.60000000000122	56009.64000000173
-78.50000000000122	55867.75000000173
-78.40000000000123	55726.04000000174
-78.30000000000123	55584.51000000175
-78.20000000000124	55443.16000000175
-78.10000000000124	55301.99000000176
-78.00000000000125	55161.00000000176
-77.90000000000126	55020.19000000177
-77.80000000000126	54879.56000000177
-77.70000000000127	54739.11000000178
-77.60000000000127	54598.84000000179
-77.50000000000128	54458.75000000179
-77.40000000000128	54318.840000001794
-77.30000000000129	54179.110000001805
-77.2000000000013	54039.56000000181
-77.1000000000013	53900.190000001814
-77.00000000000131	53761.00000000182
-76.90000000000131	53621.990000001824
-76.80000000000132	53483.16000000183
-76.70000000000132	53344.510000001836
-76.60000000000133	53206.04000000184
-76.50000000000134	53067.75000000185
-76.40000000000134	52929.640000001855
-76.30000000000135	52791.710000001854
-76.20000000000135	52653.96000000186
-76.10000000000136	52516.39000000187
-76.00000000000136	52379.00000000187
-75.90000000000137	52241.79000000188
-75.80000000000138	52104.76000000189
-75.70000000000138	51967.91000000189
-75.60000000000139	51831.2400000019
-75.50000000000139	51694.7500000019
-75.4000000000014	51558.44000000191
-75.3000000000014	51422.31000000191
-75.20000000000141	51286.360000001914
-75.10000000000142	51150.59000000192
-75.00000000000142	51015.00000000193
-74.90000000000143	50879.59000000193
-74.80000000000143	50744.360000001936
-74.70000000000144	50609.31000000194
-74.60000000000144	50474.440000001945
-74.50000000000145	50339.75000000195
-74.40000000000146	50205.240000001955
-74.30000000000146	50070.91000000196
-74.20000000000147	49936.76000000197
-74.10000000000147	49802.79000000197
-74.00000000000148	49669.00000000198
-73.90000000000148	49535.39000000198
-73.80000000000149	49401.960000001985
-73.7000000000015	49268.71000000199
-73.6000000000015	49135.64000000199
-73.5000000000015	49002.750000002
-73.40000000000151	48870.040000002
-73.30000000000152	48737.51000000201
-73.20000000000152	48605.16000000201
-73.10000000000153	48472.99000000202
-73.00000000000153	48341.00000000202
-72.90000000000154	48209.190000002025
-72.80000000000155	48077.560000002035
-72.70000000000155	47946.11000000204
-72.60000000000156	47814.84000000204
-72.50000000000156	47683.750000002045
-72.40000000000157	47552.84000000205
-72.30000000000157	47422.11000000206
-72.20000000000158	47291.560000002064
-72.10000000000159	47161.19000000207
-72.00000000000159	47031.00000000207
-71.9000000000016	46900.99000000207
-71.8000000000016	46771.16000000208
-71.70000000000161	46641.51000000208
-71.60000000000161	46512.04000000209
-71.50000000000162	46382.750000002095
-71.40000000000163	46253.640000002095
-71.30000000000163	46124.7100000021
-71.20000000000164	45995.9600000021
-71.10000000000164	45867.39000000211
-71.00000000000165	45739.00000000212
-70.90000000000165	45610.79000000212
-70.80000000000166	45482.76000000212
-70.70000000000167	45354.91000000213
